name,cat_loc,rating,review,description,price_range
유화 (송파),"해물,생선요리 • 송파",4.8,(41),’지리산’ ’칠갑산’ ’동서남해’청정지역 제철 식재료를 활용한 음식‘직접 재배한 고춧가루 참기름 들기름’‘지리산 프리미엄 흑돼지 버크셔K’‘스텔라마리스 스페셜 오이스터’메인메뉴 및 대표메뉴를 제외한 음식은계절 또는 상황에 따라 상시 변경됩니다.,점심 저녁 동일가 2 - 5만원
마코토,일식 • 여의도,4.7,(88),일식 기반 숯불요리를 전문으로 하는 제페니즈다이닝2월부터 평일 월-금  12시 30분부터 2시 00분 까지예약 문의 후 저녁 메뉴 이용이 가능합니다.(혹은 예약 시 메모 남겨 주세요!)주말 및 공휴일은 점심메뉴 운영을 하지 않고 있습니다.,점심 저녁 동일가 2 - 5만원
사카바주정,이자카야 • 합정,4.9,(60),다양한 주류와 일본요리가 함께하는 매력적인 사케바,점심 영업안함 · 저녁 2 - 5만원
참나무본가 은평,"육류,고기요리 • 은평",4.6,(14),고기에 취해 술에 빠지다! 고급스러운 매장에서 최고의 갈비를 대접받으며 시간을 보낼수 있는 공간,점심 저녁 동일가 2 - 5만원
마블상회,소고기구이 • 성수,5.0,(59),마블링 가득한 소고기 맛집,점심 영업안함 · 저녁 2 - 5만원
코타 텍사스 바베큐,바베큐 • 공릉,4.8,(66),참나무로 12시간 직접 훈연한 전통 텍사스 패밀리 바베큐 레스토랑,점심 영업안함 · 저녁 2 - 5만원
고방채 서여의도 KBS 3호점,한식 • 여의도,4.7,(78),<고방채 서여의도 KBS 3호점> 에서 다양한 모던 한식 요리와 전통주를 즐겨 보세요.,점심 2 - 3만원 · 저녁 2 - 5만원
피키오,이탈리아음식 • 신사,4.9,(62),"신사동 속 작은 이태리, 현지느낌의 클래식한 파스타와 다양한 와인을 즐길 수 있는 곳",점심 저녁 동일가 2 - 5만원
오롯 실비,요리주점 • 공덕,4.5,(25),일식/한식의 경계 없이 다양한 주류에 어울리는 음식을 오롯만의 감성으로 선보이는 캐주얼 요리 주점,점심 저녁 동일가 2 - 5만원
야키토리 스미,야키토리 • 압구정로데오,4.9,(47),국내에서 가장 맛있는 토종닭을 이용한 야키토리 바,점심 영업안함 · 저녁 2 - 5만원
이한우 강동구청점,소고기구이 • 성내,5.0,(1),"한우 경매부터 육가공, 유통까지 완벽한 최상급 신선한 한우 전문점",점심 1 - 5만원 · 저녁 2 - 5만원
고스트블랙 연남,바베큐 • 연남,4.5,(5),20시간 이상 훈연 조리한 리얼 텍사스 바베큐 레스토랑,점심 저녁 동일가 2 - 5만원
아트램 가락본점,양고기 • 가락,NA,NA,육질이 연하고 부드러운 프리미엄 生양갈비 프렌치렉 전문점,점심 저녁 동일가 2 - 5만원
우곳간 보라매직영점,"육류,고기요리 • 보라매",NA,NA,매일매일 오는 신선한 한우와 다양한 한우 요리랑 술이 있는 다이닝 공간,점심 영업안함 · 저녁 2 - 5만원
변산반도고향집,소고기구이 • 마장,5.0,(2),한우구이의 맛과 서비스에 집중하는 마장동에서 퀄리티 좋은 소고기집,점심 저녁 동일가 2 - 5만원
시호,"칵테일,위스키 • 상수",NA,NA,동양적인 심야식당 분위기의 칵테일바,점심 영업안함 · 저녁 2 - 5만원
라보,일식 • 신사,4.9,(10),"과학적인 일식, 라보 서울",점심 영업안함 · 저녁 2 - 5만원
29펍 5호점 GERMANY Orthodox,"칵테일,위스키 • 강남",NA,NA,가성비 좋으며 조용하고 분위기도 좋은 공간,점심 저녁 동일가 2 - 5만원
29펍 2호점 UK Classic,"칵테일,위스키 • 강남",NA,NA,강남역 술집 29pub. 영화 킹스맨이 떠오르는 분위기 좋은 술집,점심 저녁 동일가 2 - 5만원
29펍 3호점 MACAU Modern,"칵테일,위스키 • 강남",NA,NA,"29Pub의 철학은 명품의 대중화이며, 거품 없는 가격대로 최고급 서비스를 제공하는 것입니다.",점심 저녁 동일가 2 - 5만원
29펍 4호점 TOKYO Elegant,"칵테일,위스키 • 강남",NA,NA,다양한 요리의 맛을 통해 오감을 만족시키는 즐거운 경험을 선보이는 공간,점심 저녁 동일가 2 - 5만원
시래본가 양재역점,한식 • 양재,4.3,(7),건강하고 품격 있는 한식 정갈한 한상,점심 저녁 동일가 2 -  4만원
29펍 1호점 ITALIA VINTAGE,"칵테일,위스키 • 강남",NA,NA,조용하고 아늑한 아지트 느낌의 펍,점심 저녁 동일가 2 - 5만원
히노끼,스시오마카세 • 가락,NA,NA,그날그날 제철재료로 코스트를 절반에 투자하는 아끼지않는 <<최고의 가성비 오마카세>>,점심 저녁 동일가 2 - 5만원
누아르,와인 • 강남구청,NA,NA,"맛있는 파스타와 피자, 분위기 있는 와인으로 힐링할 수 있는 공간",점심 1 - 4만원 · 저녁 2 - 5만원
녹지 여의도점,"육류,고기요리 • 여의도",5.0,(10),"녹진한 식감의 양갈비, MB8-9 와규 전문 다이닝",점심 영업안함 · 저녁 2 - 5만원
24시 회식의달인 장안동점,장안,NA,NA,"20가지의 최상급 소고기, 돼지고기를 무한리필로 즐길 수 있는 곳",점심 저녁 동일가 2 - 5만원
우목뭉티기,"육류,고기요리 • 논현",NA,NA,당일도축 당일소진 신산한 뭉티기 맛집,점심 영업안함 · 저녁 2 - 5만원
시래향,한정식 • 서초,NA,NA,서울교대 정문 바로 앞에 위치한 시래기&한정식 전문점,점심 2 - 3만원 · 저녁 2 - 5만원
스미스가좋아하는한옥,파스타 • 북촌,4.4,(322),한옥 레스토랑에서 즐기는 파스타,점심 저녁 동일가 2 - 6만원
펄쉘 청담점,프랑스음식 • 청담,4.3,(357),신선함을 자랑하는 로맨틱한 분위기의 오이스터 바,점심 영업안함 · 저녁 2 - 6만원
라 스위스,유러피안음식 • 서촌,4.4,(48),스위스현지인셰프와 소믈리에 부부의 도심속 작은 스위스,점심 저녁 동일가 2 - 6만원
문츠바베큐,바베큐 • 성수,4.3,"(1,688)",바베큐 전문가 문츠가 운영하는 텍사스식 스모크 바베큐,점심 저녁 동일가 2 - 6만원
비스트로누,이탈리아음식 • 서래마을,4.6,(130),특별한 날에 가기 좋은 퓨전 이태리 레스토랑,점심 저녁 동일가 2 - 6만원
한옥 달,이탈리아음식 • 서촌,4.6,(278),한옥에서 다양한 파스타를 즐기는 이색 레스토랑,점심 저녁 동일가 2 - 6만원
슌야 슈토,가이세키오마카세 • 양재,4.6,(453),양재역 편안한 분위기의 일식 오마카세 사케바(사케주문필수)[3월 25일부터 노미호다이코스 시작]☞ 17시 7.5만 하프코스+ 3종 사케 무제한 제공(2시간),점심 영업안함 · 저녁 2 - 6만원
라인드 한남,이탈리아음식 • 한남,4.4,(593),미식의 즐거움과 편안한 서비스를 추구하는 다이닝.,점심 저녁 동일가 2 - 6만원
비스트로 앤트로,컨템포러리 • 압구정,4.6,(554),"윤아름 오너셰프의 무국적 음식과 와인을 즐길 수 있는 캐주얼 다이닝대형룸, 대관 행사 전문 업장 단체, 룸, 대관 문의-> 02-6448-1887""Diversity is All We Need""",점심 저녁 동일가 2 - 6만원
수제요리섬,이자카야 • 서울대입구,4.5,(45),일본인이 직접 운영하는 깔끔한 분위기의 이자카야,점심 저녁 동일가 2 - 6만원
소통,소고기구이 • 송파,4.9,(72),다양한 부위의 야끼니꾸를 즐기는 술집,점심 영업안함 · 저녁 2 - 6만원
남영동 양문 본점,소고기구이 • 용산,4.2,(216),시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원
마히나 비건 테이블,베지테리안/비건 • 가로수길,4.5,(22),동물성 콜레스테롤 0% 비건 파인 다이닝,점심 저녁 동일가 2 - 6만원
사월애,다이닝바 • 마곡,4.8,(168),모던한 분위기의 일식 다이닝 바,점심 영업안함 · 저녁 2 ~ 6만원
르한스,이탈리아음식 • 정릉,4.4,(106),이탈리안 음식 전문점,점심 저녁 동일가 2 - 6만원
파브릭,"칵테일,위스키 • 한남",4.6,(8),"시그니처 향이 향기롭고 쾌적한 공간에서 다양한 주류 라인업과 함께 공연, 디제잉 등 다양한 콘텐츠를 좋은 사운드로 즐길 수 있는 한남동 바 @fabrikseoul",점심 영업안함 · 저녁 2 - 6만원
애비뉴428,다이닝바 • 영등포,5.0,(79),편안한 분위기에서 맛있는 와인과 고퀄리티 안주를 즐길 수 있는 영등포 시장 와인바,점심 영업안함 · 저녁 2 - 6만원
남영동 양문 선릉점,소고기구이 • 선릉,4.1,(37),시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원
아올,다이닝바 • 강남,4.8,(167),다양한 육류요리와 함께 와인을 즐길 수 있는 공간*예약금은 방문시 전액환불 드립니다.,점심 영업안함 · 저녁 2 - 6만원
아티초크0125,이탈리아음식 • 청담,4.3,(11),알로프트강남 호텔 2층에 위치한 이국적인 느낌의 레스토랑,점심 저녁 동일가 2 - 6만원
퍼스트플로어 센트럴,유러피안음식 • 시청,4.3,(16),계절마다 새로운 메뉴와 와인무제한을 선보이는 Contemporary Dining,점심 저녁 동일가 2 - 6만원
남영동 양문 을지로점,소고기구이 • 을지로,4.2,(81),시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원
청담류  Meat Izakaya,이자카야 • 청담,4.8,(119),"프라이빗 룸 으로만 구성되어 있으며 2인~16인까지 이용 가능한 룸들이 준비 되어 있습니다.  대화에 집중이 필요할때 찾아 주시면 좋은 장소이며 소개팅,미팅,팀회식 하기에 좋은 공간 입니다.  매우 다양한 요리와 주류들이 준비 되어 있습니다.",점심 저녁 동일가 2 - 6만원
와인웍스 목동점,와인 • 목동,4.6,(48),차별화된 와인 컨텐츠를 즐길 수 있는 복합 문화 공간,점심 저녁 동일가 2 - 6만원
더즌 오이스터 한남,다이닝바 • 한남,4.6,(395),아메리칸 스타일의 캐주얼 씨푸드마켓 & 그릴,점심 저녁 동일가 2 - 6만원
남영동 양문 성수점,소고기구이 • 성수,4.1,(14),핫플 성수에 상륙한 생소갈비 맛집,점심 저녁 동일가 2 - 6만원
몽키숄더,"칵테일,위스키 • 한남",5.0,(5),"좋은 음식과 음료, 라운지스러운 분위기를 함께 즐길 수 있는 공간(연중무휴)",점심 영업안함 · 저녁 2 - 6만원
금수복국 서초점,복어요리 • 서초,4.3,(85),"뚝배기복국의 원조, 다양한 복어요리를 즐길 수 있는 곳",점심 저녁 동일가 2 - 6만원
신세계오뎅 본점,이자카야 • 송파,4.6,(127),"신세계오뎅 본점&별관 예약 다 가능하십니다!별관 예약은 전부 테이블입니다.사시미와 초밥 파스타, 수제오뎅까지 즐길 수 있는 공간평일(화-목)은 5-7시, 주말(금-일)&공휴일은 5-6시까지만 예약 가능하십니다!뒷타임은 전화 및 워크인으로 웨이팅 가능하십니다.",점심 영업안함 · 저녁 2 - 6만원
부르 vuur,다이닝바 • 논현,4.7,(709),"도심에서 느끼는 해방감이국적인 분위기와 음악이 흐르는Lively Dining Bar, VUUR * 매주 목요일 재즈 라이브 공연",2~5만원
남영동 양문 구로디지털단지점,소고기구이 • 구로,4.2,(6),시그니처 사이드메뉴와 가성비 좋은 생소갈비를 즐기는 곳,점심 저녁 동일가 2 - 6만원
바 하일로,"칵테일,위스키 • 도산공원",4.9,(58),감도 높은 홈파티에 초대받은듯한 LISTENING BAR,점심 영업안함 · 저녁 2 - 6만원
이딸리아,이탈리아음식 • 서래마을,4.2,(69),오너쉐프가운영하는 이태리 가정식 요리집,점심 저녁 동일가 2 - 6만원
콘래드서울 버티고,다이닝바 • 여의도,4.2,(60),"시티 포레스트 컨셉의 루프탑에서 느끼는 도심 속 힐링, 감각적인 다이닝을 선보이는 레스토랑 & 바",점심 저녁 동일가 2 - 6만원
신도세기 도곡직영점,"육류,고기요리 • 도곡",4.3,(196),프리미엄 돼지고기와 한우 1++ 우수한 품질의 소고기를 맛볼 수 있는 품격있는 레스토랑,점심 1 - 3만원 · 저녁 2 - 6만원
우월소곱창 마포직영점,"곱창,막창 • 마포",4.6,(13),회식하기 좋은 서울 3대 마늘곱창 맛집,점심 1 - 3만원 · 저녁 2 - 6만원
에비뉴엘 목탄장,코스요리 • 잠실,4.3,(361),'숯 장인'이란 주제로 새로운 공간에서 새롭게 선보이는  '에비뉴엘 목탄장',점심 4.8만원 · 저녁 2 - 6만원
미미옥 강남 신논현점,샤브샤브 • 강남,4.8,(258),"@mimiok_official안녕하세요! 서울 샤브샤브 전문점 미미옥입니다:)닭, 소고기, 버섯을 따로 육수 내어 블렌딩한 맛있는 육수와 우리나라 허브라 불리우는방아잎을 사용한 샤브샤브를 판매중입니다.",점심 저녁 동일가 2 - 6만원
스페보,유러피안음식 • 역삼,4.8,(252),"미슐랭, 특 1급 호텔, 해외파 출신 셰프와 영국인 대표가 선보이는 클래식 유로피안 레스토랑",점심 저녁 동일가 2 - 6만원
부두비스트로테크,와인 • 명동,4.4,(41),이탈리안 메뉴와 함께 즐기는 카페 레스토랑 부두비스트로 테크입니다.아침 점심은 정상 운영하며 디너 영업의 경우는 예약제로 운영되며 예약은 단체 예약만 받으며 최소 10명부터 예약을 받고 있습니다.,점심 저녁 동일가 2 - 6만원
123라운지,다이닝바 • 잠실,4.4,(400),"“Taste of Seoul above the cloud, 구름 위에서 즐기는 미식과 여유”서울 가장 높은 곳에서 최고의 전망과 함께 고급 식사와 분위기를 즐길 수 있는 프리미엄 라운지입니다.",점심 저녁 동일가 2 - 6만원
문백숯불장인 잠실방이점,돼지고기구이 • 잠실,4.9,(157),흑돼지의 짙고 검은 육향 숯불구이 전문점,점심 저녁 동일가 2 - 6만원
본가진미 간장게장,"게, 랍스터 • 송파",NA,NA,직접 공수한 꽃게와 신선한 꽃게요리 음식점,점심 저녁 동일가 2 - 6만원
본연,한식 • 논현,4.9,(53),"연기로 연을 잇는, 코리안 우드파이어 레스토랑.",점심 영업안함 · 저녁 2 - 6만원
송추가마골 인어반 창동점,"육류,고기요리 • 창동",5.0,(3),달콤하고 부드러운 양념갈비와 프리미엄 한우를 즐길 수 있는 모던 갈비 전문점,점심 저녁 동일가 2 - 6만원
치커리생구이,"육류,고기요리 • 답십리",NA,NA,한우 투플러스 1++전문점 (특상)치커리생구이 속초에 이어 두번째 집.70만 유투버(현주엽) 인정한 한우맛집.속초점 - 토요일은 밥이 좋아 출연,주말 점심 2-6만원 · 저녁 2-6만원
흑벽돌집,"육류,고기요리 • 논현",4.9,(5),최고의 재료와 좋은 숯의 조화 숯불구이 전문점,점심 저녁 동일가 2 - 6만원
바 키안(Bar Kian),"칵테일,위스키 • 합정",5.0,(1),"싱글몰트 위스키와 칵테일, 큐레이션된 LP음악이 있는 클래식 바",점심 영업안함 · 저녁 2 - 6만원
왕비집 명동본점,"육류,고기요리 • 명동",NA,NA,명동 왕비집본점 입니다. 외국인 손님들 많으셔서 외국에서 다른나라에서 식사하시는 느낌,점심 저녁 동일가 2 - 6만원
바른고기정육점 강남점,소고기구이 • 강남,4.4,(108),"바른고기 바른가격, 正肉店",점심 저녁 동일가 2 - 7만원
더 테이블,이탈리아음식 • 고려대,4.7,(166),고려대 근처 파스타가 훌륭한 이탈리아 레스토랑,점심 저녁 동일가 2 - 7만원
